Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD06516,28-06-2024,CUST0409,Customer 0409,East,Kolkata,Electronics,Smartphone,1,29157.55,0,29157.55,5656.69
ORD06517,03-01-2024,CUST0739,Customer 0739,South,Chennai,Accessories,Keyboard,4,1905.85,0.1,6861.06,1509.87
ORD06518,06-02-2024,CUST0590,Customer 0590,North,Delhi,Electronics,Monitor,2,17248.61,0,34497.23,3815.93
ORD06519,14-10-2024,CUST0386,Customer 0386,West,Ahmedabad,Furniture,Desk,2,16735.54,0,33471.08,7645.65
ORD06520,15-02-2023,CUST0402,Customer 0402,South,Chennai,Electronics,Monitor,2,15552.66,0.1,27994.78,5178.28
ORD06521,08-07-2023,CUST0789,Customer 0789,South,Hyderabad,Electronics,Laptop,4,55043.17,0.15,187146.79,24730.64
ORD06522,09-09-2023,CUST0217,Customer 0217,West,Mumbai,Clothing,Jeans,1,2365.25,0.1,2128.72,200.26
ORD06523,28-04-2024,CUST0968,Customer 0968,North,Delhi,Clothing,Shoes,1,3581.68,0,3581.68,295.72
ORD06524,29-03-2023,CUST0924,Customer 0924,West,Ahmedabad,Electronics,Monitor,3,18666.67,0,56000.01,8080.73
ORD06525,14-08-2024,CUST0624,Customer 0624,West,Mumbai,Electronics,Laptop,2,50420.48,0.15,85714.81,12565.74
ORD06526,03-01-2024,CUST0191,Customer 0191,South,Hyderabad,Accessories,Keyboard,4,1793.69,0.05,6816.01,1316.55
ORD06527,05-03-2024,CUST0157,Customer 0157,West,Mumbai,Furniture,Desk,2,12802.06,0,25604.12,5828.22
ORD06528,22-05-2024,CUST0797,Customer 0797,West,Pune,Electronics,Laptop,2,58339.74,0.1,105011.53,11629.15
ORD06529,16-05-2024,CUST0502,Customer 0502,South,Bangalore,Furniture,Bookshelf,3,8312.3,0.05,23690.05,3027.81
ORD06530,16-12-2024,CUST0358,Customer 0358,West,Pune,Electronics,Headphones,5,5110.24,0.1,22996.09,3085.16
ORD06531,11-03-2023,CUST0854,Customer 0854,East,Kolkata,Furniture,Sofa,5,25554.67,0.15,108607.36,16908.7
ORD06532,05-06-2024,CUST0086,Customer 0086,South,Bangalore,Clothing,Shirt,5,1882.99,0.05,8944.19,1686.79
ORD06533,13-02-2024,CUST0015,Customer 0015,North,Delhi,Accessories,Keyboard,4,1622.32,0.1,5840.34,938.41
ORD06534,02-04-2024,CUST0533,Customer 0533,North,Delhi,Appliances,Refrigerator,3,43711.66,0.05,124578.23,21863.17
ORD06535,18-11-2023,CUST0214,Customer 0214,North,Delhi,Clothing,Shoes,2,3140.56,0.1,5653,378.65
ORD06536,06-07-2023,CUST0834,Customer 0834,West,Mumbai,Clothing,Shirt,5,2011.93,0.05,9556.66,1838.93
ORD06537,19-03-2024,CUST0247,Customer 0247,West,Mumbai,Clothing,Jacket,2,5129.75,0.15,8720.57,1415.22
ORD06538,31-05-2024,CUST0315,Customer 0315,West,Ahmedabad,Clothing,Shirt,1,1924.38,0,1924.38,238.19
ORD06539,15-11-2024,CUST0368,Customer 0368,North,Delhi,Appliances,Microwave,3,12581.86,0,37745.58,8238.43
ORD06540,05-01-2024,CUST0588,Customer 0588,West,Ahmedabad,Appliances,Washing Machine,5,26813.9,0.15,113959.07,9293.66
ORD06541,25-06-2023,CUST0143,Customer 0143,West,Ahmedabad,Electronics,Headphones,2,5664.03,0.1,10195.26,2014.38
ORD06542,12-08-2023,CUST0036,Customer 0036,West,Pune,Furniture,Bookshelf,5,8231.66,0,41158.3,5896.67
ORD06543,07-01-2023,CUST0307,Customer 0307,South,Hyderabad,Appliances,Air Conditioner,3,36286.59,0,108859.78,7101.52
ORD06544,06-10-2023,CUST0062,Customer 0062,West,Ahmedabad,Electronics,Monitor,5,16077.12,0.1,72347.04,12916.19
ORD06545,08-05-2023,CUST0835,Customer 0835,West,Mumbai,Electronics,Laptop,3,48373.58,0.05,137864.69,15814.88
ORD06546,23-05-2023,CUST0652,Customer 0652,North,Delhi,Electronics,Monitor,2,15870.98,0.05,30154.86,1958.12
ORD06547,13-10-2024,CUST0019,Customer 0019,West,Pune,Clothing,Jeans,1,2208.01,0.1,1987.21,260.43
ORD06548,30-12-2023,CUST0679,Customer 0679,South,Bangalore,Electronics,Monitor,5,18537.7,0.05,88054.07,19604.44
ORD06549,13-09-2024,CUST0900,Customer 0900,West,Ahmedabad,Furniture,Office Chair,1,10930.7,0,10930.7,2284.2
ORD06550,05-03-2023,CUST0345,Customer 0345,South,Hyderabad,Electronics,Laptop,3,60359.47,0.05,172024.49,10460.83
ORD06551,28-01-2023,CUST0844,Customer 0844,West,Ahmedabad,Electronics,Smartphone,2,28919.85,0.05,54947.72,3779.73
ORD06552,15-09-2024,CUST0529,Customer 0529,South,Hyderabad,Appliances,Microwave,2,11635.92,0.05,22108.24,1808
ORD06553,10-04-2023,CUST0849,Customer 0849,South,Hyderabad,Appliances,Air Conditioner,5,38285.06,0,191425.29,21516.63
ORD06554,08-05-2024,CUST0665,Customer 0665,South,Hyderabad,Clothing,Jacket,5,4953.35,0.05,23528.43,1680.07
ORD06555,31-10-2023,CUST0143,Customer 0143,South,Bangalore,Appliances,Washing Machine,1,25782.15,0.05,24493.04,5745.68
ORD06556,20-08-2024,CUST0841,Customer 0841,West,Pune,Appliances,Refrigerator,1,46188.54,0,46188.54,9876.55
ORD06557,04-06-2024,CUST0502,Customer 0502,East,Kolkata,Accessories,Keyboard,5,1703.73,0,8518.67,1270.01
ORD06558,11-11-2023,CUST0216,Customer 0216,South,Bangalore,Appliances,Refrigerator,4,42756.72,0,171026.89,21507.97
ORD06559,17-11-2023,CUST0944,Customer 0944,North,Delhi,Accessories,Keyboard,3,1555.03,0.05,4431.84,435.83
ORD06560,02-11-2024,CUST0328,Customer 0328,East,Kolkata,Appliances,Washing Machine,4,34450.53,0.05,130912.02,17822.38
ORD06561,13-12-2023,CUST0240,Customer 0240,West,Mumbai,Accessories,USB Hub,4,1062.75,0.15,3613.35,755.52
ORD06562,25-12-2024,CUST0075,Customer 0075,West,Mumbai,Clothing,Shoes,3,3622.98,0.05,10325.5,809.5
ORD06563,08-04-2023,CUST0966,Customer 0966,West,Pune,Clothing,Shirt,2,1898.52,0.05,3607.19,496.55
ORD06564,05-10-2024,CUST0261,Customer 0261,South,Chennai,Electronics,Headphones,3,4472.62,0.1,12076.08,974.01
ORD06565,26-06-2024,CUST0930,Customer 0930,South,Hyderabad,Accessories,USB Hub,1,1039.11,0.1,935.19,118.45
ORD06566,26-11-2023,CUST0894,Customer 0894,West,Pune,Accessories,Backpack,3,1900.77,0.05,5417.18,1095.28
ORD06567,09-11-2023,CUST0413,Customer 0413,West,Pune,Accessories,USB Hub,3,1325.91,0,3977.74,527.2
ORD06568,21-08-2023,CUST0097,Customer 0097,West,Mumbai,Furniture,Desk,5,16824.88,0.05,79918.19,11813.82
ORD06569,28-05-2023,CUST0478,Customer 0478,West,Mumbai,Clothing,Shirt,1,1892.57,0,1892.57,184.44
ORD06570,29-07-2023,CUST0164,Customer 0164,South,Chennai,Electronics,Laptop,3,52240.19,0.05,148884.54,35685.96
ORD06571,14-04-2024,CUST0220,Customer 0220,South,Hyderabad,Electronics,Laptop,4,58972.41,0,235889.66,54111.23
ORD06572,07-02-2023,CUST0342,Customer 0342,West,Ahmedabad,Clothing,Jeans,5,2628.41,0.05,12484.93,1333.1
ORD06573,24-08-2024,CUST0649,Customer 0649,West,Pune,Clothing,Shirt,4,1536.5,0,6146,594.11
ORD06574,04-09-2024,CUST0380,Customer 0380,South,Chennai,Electronics,Smartphone,1,29201.28,0,29201.28,4260.13
ORD06575,24-06-2023,CUST0603,Customer 0603,South,Hyderabad,Appliances,Microwave,4,11061.7,0.1,39822.1,7066.44
ORD06576,15-06-2024,CUST0700,Customer 0700,South,Bangalore,Furniture,Office Chair,2,11319.72,0.05,21507.47,3163.98
ORD06577,11-11-2024,CUST0767,Customer 0767,North,Delhi,Accessories,Backpack,4,1965.58,0.05,7469.19,1658.4
ORD06578,20-05-2023,CUST0781,Customer 0781,East,Kolkata,Electronics,Smartphone,4,30495.82,0,121983.28,8108.87
ORD06579,29-03-2024,CUST0804,Customer 0804,South,Chennai,Furniture,Desk,2,16505.03,0,33010.05,6619.57
ORD06580,24-04-2024,CUST0648,Customer 0648,East,Kolkata,Clothing,Jeans,4,2704.1,0.15,9193.96,1410.08
ORD06581,01-05-2023,CUST0751,Customer 0751,South,Hyderabad,Electronics,Smartphone,3,34498.41,0.2,82796.19,8655.42
ORD06582,29-06-2023,CUST0676,Customer 0676,East,Kolkata,Furniture,Office Chair,2,12788.77,0,25577.54,5734.2
ORD06583,11-04-2023,CUST0698,Customer 0698,West,Ahmedabad,Electronics,Monitor,1,18969.23,0,18969.23,2655.83
ORD06584,21-12-2023,CUST0425,Customer 0425,West,Pune,Appliances,Refrigerator,4,36902.37,0.2,118087.57,21665.54
ORD06585,29-07-2023,CUST0444,Customer 0444,East,Kolkata,Clothing,Shirt,1,1800.25,0.1,1620.22,359.33
ORD06586,11-02-2024,CUST0820,Customer 0820,West,Mumbai,Electronics,Headphones,1,5227.01,0.1,4704.31,640.73
ORD06587,04-07-2023,CUST0348,Customer 0348,South,Bangalore,Electronics,Smartphone,5,31581.92,0.05,150014.11,30494.6
ORD06588,22-08-2024,CUST0344,Customer 0344,West,Mumbai,Electronics,Laptop,3,53802.58,0.1,145266.98,17190.78
ORD06589,03-10-2023,CUST0099,Customer 0099,South,Chennai,Furniture,Desk,4,12824.72,0.1,46169,6477.08
ORD06590,09-05-2023,CUST0651,Customer 0651,South,Chennai,Furniture,Bookshelf,5,7711.29,0.1,34700.81,7417.4
ORD06591,04-12-2023,CUST0905,Customer 0905,West,Pune,Clothing,Shoes,2,3593.02,0.05,6826.74,1403.75
ORD06592,06-08-2023,CUST0571,Customer 0571,West,Mumbai,Clothing,Jeans,2,2744.67,0.05,5214.88,522.44
ORD06593,22-07-2024,CUST0506,Customer 0506,South,Hyderabad,Clothing,Jacket,1,5109.05,0,5109.05,736.02
ORD06594,01-09-2023,CUST0054,Customer 0054,West,Pune,Electronics,Headphones,5,4309.8,0.1,19394.09,1557.81
ORD06595,09-12-2023,CUST0035,Customer 0035,West,Mumbai,Accessories,USB Hub,2,1144.47,0,2288.94,260.21
ORD06596,17-10-2023,CUST0772,Customer 0772,South,Hyderabad,Furniture,Sofa,3,27075.66,0.1,73104.27,5988.85
ORD06597,27-09-2023,CUST0989,Customer 0989,South,Hyderabad,Furniture,Desk,2,14361.9,0.05,27287.6,2083.3
ORD06598,29-05-2023,CUST0534,Customer 0534,East,Kolkata,Electronics,Monitor,3,17512.09,0.1,47282.65,8150.08
ORD06599,27-10-2024,CUST0246,Customer 0246,South,Hyderabad,Clothing,Jeans,1,2463.55,0.05,2340.37,517.28
ORD06600,05-06-2023,CUST0411,Customer 0411,South,Hyderabad,Appliances,Refrigerator,2,40363.16,0.05,76690.01,12988.25
ORD06601,17-06-2024,CUST0588,Customer 0588,South,Hyderabad,Furniture,Sofa,4,31981.39,0.05,121529.3,23897.47
ORD06602,06-10-2023,CUST0037,Customer 0037,West,Mumbai,Appliances,Refrigerator,4,46404.83,0.1,167057.4,11042.23
ORD06603,01-02-2024,CUST0244,Customer 0244,West,Mumbai,Accessories,Mouse,2,807.82,0,1615.63,215.94
ORD06604,11-10-2023,CUST0041,Customer 0041,West,Pune,Electronics,Laptop,5,55799.69,0.05,265048.53,40520.91
ORD06605,05-04-2024,CUST0234,Customer 0234,North,Delhi,Appliances,Air Conditioner,4,38700.06,0,154800.24,21132.66
ORD06606,06-05-2024,CUST0099,Customer 0099,West,Pune,Accessories,USB Hub,2,1217.75,0.05,2313.72,155.06
ORD06607,22-12-2023,CUST0586,Customer 0586,East,Kolkata,Accessories,Mouse,5,859.93,0.1,3869.67,363.8
ORD06608,22-12-2023,CUST0347,Customer 0347,South,Hyderabad,Clothing,Jacket,2,4137.57,0.1,7447.62,671.36
ORD06609,21-06-2024,CUST0897,Customer 0897,West,Mumbai,Electronics,Smartphone,2,34188.91,0.2,54702.26,4591.16
ORD06610,03-10-2023,CUST0409,Customer 0409,North,Delhi,Accessories,USB Hub,1,1350.32,0.1,1215.29,257.67
ORD06611,31-03-2023,CUST0711,Customer 0711,North,Delhi,Accessories,Mouse,5,1023.52,0.1,4605.83,346.32
ORD06612,13-08-2024,CUST0022,Customer 0022,South,Chennai,Clothing,Shirt,1,1621.24,0.05,1540.18,185.27
ORD06613,07-12-2024,CUST0501,Customer 0501,South,Hyderabad,Clothing,Shoes,4,3035.74,0.15,10321.52,1756.53
ORD06614,08-01-2023,CUST0632,Customer 0632,West,Mumbai,Clothing,Jeans,3,2596.1,0.1,7009.46,1225.56
ORD06615,05-11-2023,CUST0604,Customer 0604,South,Chennai,Electronics,Monitor,4,17747.78,0,70991.12,13527.78
ORD06616,17-07-2023,CUST0421,Customer 0421,East,Kolkata,Accessories,Backpack,1,2166.17,0.05,2057.86,226.88
ORD06617,30-01-2024,CUST0762,Customer 0762,West,Mumbai,Accessories,Keyboard,4,1817.61,0.05,6906.92,1495.57
ORD06618,02-07-2024,CUST0211,Customer 0211,South,Hyderabad,Furniture,Sofa,3,31656.26,0.05,90220.35,7310.61
ORD06619,10-05-2023,CUST0273,Customer 0273,South,Bangalore,Furniture,Desk,2,14635.1,0.05,27806.68,5463.8
ORD06620,23-10-2023,CUST0427,Customer 0427,South,Bangalore,Furniture,Desk,2,14130.76,0.05,26848.44,2129.99
ORD06621,26-08-2024,CUST0967,Customer 0967,North,Delhi,Accessories,Keyboard,5,1660.53,0.2,6642.13,1288.86
ORD06622,04-01-2023,CUST0471,Customer 0471,West,Mumbai,Furniture,Office Chair,2,12831.12,0.05,24379.14,5423.5
ORD06623,14-04-2023,CUST0831,Customer 0831,South,Hyderabad,Clothing,Jeans,4,2160.67,0,8642.7,1185.24
ORD06624,03-01-2024,CUST0812,Customer 0812,South,Chennai,Appliances,Refrigerator,3,43523.13,0.05,124040.92,13687.88
ORD06625,20-05-2024,CUST0321,Customer 0321,West,Ahmedabad,Accessories,Mouse,1,838.75,0.05,796.81,59.7
ORD06626,13-10-2023,CUST0228,Customer 0228,West,Ahmedabad,Clothing,Jacket,5,4730.71,0.1,21288.19,4269.07
ORD06627,24-10-2023,CUST0902,Customer 0902,West,Mumbai,Clothing,Shirt,5,1762.46,0.05,8371.7,888.7
ORD06628,26-01-2023,CUST0734,Customer 0734,South,Hyderabad,Accessories,USB Hub,4,1296.04,0,5184.14,1169.69
ORD06629,01-01-2024,CUST0276,Customer 0276,South,Chennai,Accessories,Mouse,3,976.53,0.05,2783.11,302.36
ORD06630,30-08-2024,CUST0314,Customer 0314,South,Bangalore,Appliances,Washing Machine,4,25908.69,0,103634.76,23189.77
ORD06631,14-11-2023,CUST0666,Customer 0666,West,Ahmedabad,Clothing,Shirt,3,1724.17,0.05,4913.87,408.13
ORD06632,28-07-2024,CUST0469,Customer 0469,West,Pune,Electronics,Monitor,5,16957.19,0.05,80546.67,16057.8
ORD06633,22-10-2024,CUST0338,Customer 0338,West,Pune,Clothing,Jacket,4,4569.99,0,18279.97,3518.09
ORD06634,02-03-2024,CUST0889,Customer 0889,East,Kolkata,Appliances,Washing Machine,5,31408.69,0,157043.44,21306.21
ORD06635,04-03-2024,CUST0288,Customer 0288,West,Pune,Furniture,Office Chair,2,13658.68,0,27317.36,4068.75
ORD06636,10-12-2023,CUST0765,Customer 0765,West,Mumbai,Furniture,Sofa,3,30689.74,0.1,82862.31,8273.08
ORD06637,03-02-2024,CUST0424,Customer 0424,South,Hyderabad,Clothing,Shirt,3,2035.29,0.15,5190,801.3
ORD06638,11-06-2023,CUST0116,Customer 0116,South,Hyderabad,Electronics,Laptop,4,57637.98,0,230551.9,15943.62
ORD06639,18-10-2024,CUST0919,Customer 0919,West,Pune,Electronics,Headphones,3,5513.61,0.05,15713.78,2381.15
ORD06640,26-12-2023,CUST0958,Customer 0958,South,Bangalore,Electronics,Smartphone,2,33987.36,0.1,61177.25,13357.69
ORD06641,28-07-2024,CUST0367,Customer 0367,West,Ahmedabad,Electronics,Smartphone,4,32071.86,0.15,109044.33,6927.47
ORD06642,03-09-2024,CUST0326,Customer 0326,West,Ahmedabad,Accessories,Backpack,1,1918.34,0.15,1630.59,375.49
ORD06643,08-11-2024,CUST0963,Customer 0963,West,Pune,Electronics,Monitor,5,20237.2,0,101185.98,6447
ORD06644,19-10-2024,CUST0204,Customer 0204,East,Kolkata,Appliances,Microwave,2,11024.9,0.15,18742.33,1694.58
ORD06645,19-06-2023,CUST0063,Customer 0063,East,Kolkata,Electronics,Smartphone,2,32600.51,0.1,58680.92,13398.14
ORD06646,21-02-2024,CUST0516,Customer 0516,North,Delhi,Furniture,Desk,4,16865.2,0,67460.8,5138.54
ORD06647,16-06-2024,CUST0846,Customer 0846,South,Chennai,Appliances,Refrigerator,4,39709.46,0.05,150895.94,17537.06
ORD06648,21-09-2024,CUST0596,Customer 0596,West,Ahmedabad,Clothing,Shoes,2,3774.26,0.1,6793.67,590.42
ORD06649,28-09-2023,CUST0136,Customer 0136,North,Delhi,Clothing,Shirt,3,1939.63,0,5818.88,782.04
ORD06650,11-09-2023,CUST0007,Customer 0007,West,Pune,Electronics,Smartphone,4,31336.97,0,125347.88,12765.9
ORD06651,01-07-2024,CUST0117,Customer 0117,East,Kolkata,Appliances,Refrigerator,4,42244.04,0.1,152078.55,32668.91
ORD06652,04-05-2023,CUST0466,Customer 0466,West,Mumbai,Appliances,Air Conditioner,4,37906.36,0.05,144044.18,13121.99
ORD06653,29-01-2024,CUST0144,Customer 0144,South,Chennai,Accessories,Keyboard,4,1966.97,0.1,7081.1,886.89
ORD06654,06-11-2023,CUST0835,Customer 0835,West,Mumbai,Electronics,Smartphone,2,27339.55,0.05,51945.15,3347.27
ORD06655,12-12-2024,CUST0659,Customer 0659,North,Delhi,Electronics,Headphones,1,5187.74,0.1,4668.97,373.24
ORD06656,23-04-2024,CUST0434,Customer 0434,South,Hyderabad,Electronics,Laptop,4,57912.88,0.1,208486.37,34927.44
ORD06657,23-11-2023,CUST0878,Customer 0878,North,Delhi,Electronics,Monitor,4,19298.64,0.1,69475.12,7830.99
ORD06658,11-03-2023,CUST0092,Customer 0092,West,Mumbai,Electronics,Monitor,5,19134.19,0,95670.93,6052.64
ORD06659,18-07-2024,CUST0871,Customer 0871,North,Delhi,Furniture,Desk,2,16338.23,0,32676.46,6062.07
ORD06660,06-10-2023,CUST0442,Customer 0442,West,Pune,Electronics,Monitor,5,15764.65,0.15,66999.75,12439.71
ORD06661,11-08-2023,CUST0807,Customer 0807,South,Chennai,Appliances,Air Conditioner,3,42914.46,0.1,115869.05,12560.34
ORD06662,08-03-2024,CUST0323,Customer 0323,South,Bangalore,Furniture,Bookshelf,1,8190.93,0,8190.93,816.11
ORD06663,17-09-2023,CUST0826,Customer 0826,West,Mumbai,Electronics,Monitor,1,20219.75,0,20219.75,1239.2
ORD06664,25-04-2024,CUST0647,Customer 0647,West,Pune,Accessories,Backpack,1,2518.72,0.15,2140.91,177.96
ORD06665,12-01-2024,CUST0372,Customer 0372,South,Hyderabad,Accessories,Mouse,3,920.04,0.05,2622.12,317.72
ORD06666,01-03-2023,CUST0767,Customer 0767,South,Bangalore,Electronics,Laptop,5,50763.79,0.05,241128.01,19942.09
ORD06667,31-05-2024,CUST0280,Customer 0280,North,Delhi,Accessories,Mouse,2,982.48,0,1964.96,238.24
ORD06668,05-03-2023,CUST0422,Customer 0422,East,Kolkata,Accessories,USB Hub,5,1162.64,0.1,5231.86,1145.01
ORD06669,06-06-2024,CUST0447,Customer 0447,West,Ahmedabad,Accessories,USB Hub,2,1039.21,0,2078.42,252.63
ORD06670,25-07-2023,CUST0017,Customer 0017,South,Bangalore,Appliances,Air Conditioner,1,42428.07,0,42428.07,4812.46
ORD06671,18-11-2024,CUST0213,Customer 0213,West,Mumbai,Appliances,Washing Machine,4,27171.84,0,108687.38,8540.82
ORD06672,02-12-2024,CUST0398,Customer 0398,South,Bangalore,Furniture,Office Chair,2,13359.35,0,26718.7,2696.62
ORD06673,22-09-2023,CUST0861,Customer 0861,South,Hyderabad,Appliances,Air Conditioner,1,35468.74,0.15,30148.43,5893.62
ORD06674,17-04-2024,CUST0687,Customer 0687,North,Delhi,Accessories,Backpack,5,2315.31,0.05,10997.7,1144.07
ORD06675,04-05-2024,CUST0362,Customer 0362,West,Mumbai,Furniture,Desk,1,16691.06,0.1,15021.95,1173.18
ORD06676,02-01-2024,CUST0525,Customer 0525,South,Chennai,Accessories,Keyboard,1,1995.59,0.1,1796.03,363.49
ORD06677,07-11-2023,CUST0718,Customer 0718,West,Mumbai,Electronics,Monitor,3,15407.83,0,46223.5,7121
ORD06678,20-04-2024,CUST0573,Customer 0573,West,Mumbai,Appliances,Washing Machine,2,30147.82,0,60295.64,14416.55
ORD06679,17-02-2023,CUST0905,Customer 0905,West,Ahmedabad,Furniture,Office Chair,3,12779.69,0.05,36422.12,6458.35
ORD06680,26-02-2023,CUST0280,Customer 0280,South,Hyderabad,Clothing,Jeans,4,2292.53,0.15,7794.6,795.07
ORD06681,01-07-2023,CUST0510,Customer 0510,West,Pune,Appliances,Air Conditioner,4,36926.5,0.15,125550.11,21907.04
ORD06682,26-08-2023,CUST0858,Customer 0858,East,Kolkata,Furniture,Office Chair,3,11915.65,0,35746.95,7034.27
ORD06683,26-06-2023,CUST0596,Customer 0596,West,Ahmedabad,Electronics,Monitor,4,16921.28,0.1,60916.61,10506.39
ORD06684,21-11-2024,CUST0038,Customer 0038,South,Bangalore,Accessories,Keyboard,5,1623.84,0,8119.22,914.82
ORD06685,29-02-2024,CUST0504,Customer 0504,North,Delhi,Appliances,Washing Machine,4,27577.09,0.05,104792.92,15967.47
ORD06686,14-08-2023,CUST0010,Customer 0010,East,Kolkata,Electronics,Laptop,4,60169.84,0.05,228645.4,27791.35
ORD06687,03-04-2024,CUST0236,Customer 0236,East,Kolkata,Accessories,Backpack,3,2372.46,0,7117.39,761.93
ORD06688,21-05-2024,CUST0814,Customer 0814,West,Pune,Clothing,Shoes,4,3464.97,0.2,11087.9,1528.36
ORD06689,11-06-2023,CUST0016,Customer 0016,West,Pune,Electronics,Headphones,1,5573.82,0.1,5016.44,602.39
ORD06690,23-07-2023,CUST0195,Customer 0195,West,Pune,Furniture,Office Chair,5,11321.8,0.1,50948.08,10913.78
ORD06691,30-06-2023,CUST0275,Customer 0275,South,Chennai,Appliances,Refrigerator,3,41645.33,0.1,112442.39,14086.1
ORD06692,01-09-2024,CUST0771,Customer 0771,West,Ahmedabad,Accessories,Mouse,5,829.38,0,4146.9,831.53
ORD06693,05-06-2024,CUST0668,Customer 0668,West,Ahmedabad,Furniture,Sofa,2,29474.66,0.05,56001.86,5917.59
ORD06694,09-12-2023,CUST0716,Customer 0716,South,Bangalore,Appliances,Microwave,1,10884.91,0.05,10340.66,2102.83
ORD06695,24-08-2023,CUST0496,Customer 0496,South,Bangalore,Electronics,Smartphone,4,30070.84,0.1,108255.02,8730.98
ORD06696,02-07-2024,CUST0441,Customer 0441,North,Delhi,Clothing,Jacket,3,4290.01,0,12870.04,2433.83
ORD06697,19-12-2023,CUST0323,Customer 0323,West,Pune,Appliances,Microwave,5,10723.07,0.05,50934.59,3143.25
ORD06698,27-05-2024,CUST0603,Customer 0603,West,Ahmedabad,Electronics,Smartphone,3,28742.04,0.1,77603.49,11082.88
ORD06699,11-05-2023,CUST0385,Customer 0385,West,Pune,Electronics,Monitor,4,20087.24,0,80348.94,18028.55
ORD06700,09-04-2024,CUST0115,Customer 0115,East,Kolkata,Furniture,Desk,3,16175.58,0.15,41247.73,6125.41
ORD06701,05-11-2023,CUST0706,Customer 0706,South,Chennai,Appliances,Microwave,3,10455.68,0,31367.04,2012.45
ORD06702,29-08-2023,CUST0129,Customer 0129,North,Delhi,Appliances,Refrigerator,1,47452.78,0.15,40334.86,7141.45
ORD06703,17-08-2023,CUST0758,Customer 0758,West,Ahmedabad,Accessories,USB Hub,3,1071.66,0,3214.97,413.53
ORD06704,18-03-2024,CUST0766,Customer 0766,South,Hyderabad,Accessories,Keyboard,1,1830.42,0.15,1555.85,328.75
ORD06705,08-03-2024,CUST0836,Customer 0836,West,Mumbai,Electronics,Monitor,1,20351.56,0.05,19333.98,4068.92
ORD06706,20-05-2024,CUST0955,Customer 0955,North,Delhi,Appliances,Washing Machine,1,31317.85,0,31317.85,4781.7
ORD06707,06-07-2024,CUST0055,Customer 0055,West,Pune,Electronics,Smartphone,4,32409.92,0.15,110193.71,15393.24
ORD06708,11-10-2023,CUST0679,Customer 0679,South,Hyderabad,Electronics,Smartphone,5,25804.28,0,129021.4,10142.82
ORD06709,20-04-2024,CUST0714,Customer 0714,West,Mumbai,Electronics,Smartphone,3,30924.98,0.15,78858.7,6851.51
ORD06710,16-08-2023,CUST0961,Customer 0961,South,Bangalore,Clothing,Shirt,4,1991.02,0,7964.08,699.95
ORD06711,22-04-2024,CUST0099,Customer 0099,South,Bangalore,Electronics,Laptop,3,49491.12,0.15,126202.37,24973.03
ORD06712,12-09-2024,CUST0930,Customer 0930,West,Mumbai,Electronics,Laptop,5,59787.2,0.1,269042.42,29247.08
ORD06713,13-02-2023,CUST0273,Customer 0273,West,Ahmedabad,Accessories,Keyboard,3,1681.18,0.05,4791.35,687.18
ORD06714,06-04-2023,CUST0327,Customer 0327,South,Chennai,Clothing,Jacket,5,4162.48,0.1,18731.15,2928.9
ORD06715,01-07-2023,CUST0897,Customer 0897,South,Hyderabad,Electronics,Laptop,4,62021.64,0.05,235682.23,38596.01
ORD06716,06-06-2023,CUST0851,Customer 0851,East,Kolkata,Accessories,USB Hub,2,1302.71,0.05,2475.15,327.85
ORD06717,12-11-2024,CUST0651,Customer 0651,West,Mumbai,Furniture,Sofa,4,25082.69,0,100330.76,23628.75
ORD06718,27-02-2024,CUST0540,Customer 0540,South,Hyderabad,Clothing,Shirt,3,1613.13,0.2,3871.52,467.63
ORD06719,14-06-2024,CUST0501,Customer 0501,West,Ahmedabad,Appliances,Refrigerator,2,38397.24,0,76794.49,16347.61
ORD06720,17-12-2024,CUST0417,Customer 0417,South,Hyderabad,Appliances,Air Conditioner,1,37461.8,0,37461.8,8150.66
ORD06721,25-03-2024,CUST0724,Customer 0724,West,Ahmedabad,Furniture,Desk,1,16378.88,0,16378.88,2343.7
ORD06722,27-09-2023,CUST0915,Customer 0915,East,Kolkata,Electronics,Monitor,5,19740.8,0.05,93768.78,9559.47
ORD06723,11-02-2023,CUST0094,Customer 0094,North,Delhi,Electronics,Headphones,2,4409.9,0.05,8378.81,1444.64
ORD06724,07-01-2024,CUST0365,Customer 0365,South,Hyderabad,Electronics,Monitor,1,20205.03,0.15,17174.27,3733.72
ORD06725,19-11-2023,CUST0724,Customer 0724,West,Pune,Electronics,Headphones,2,4994.74,0.05,9490.01,853.41
ORD06726,21-10-2024,CUST0475,Customer 0475,West,Pune,Furniture,Desk,4,15684.87,0.1,56465.53,12851.04
ORD06727,21-10-2024,CUST0967,Customer 0967,South,Bangalore,Furniture,Desk,3,13061.29,0.1,35265.48,4044.37
ORD06728,24-07-2023,CUST0029,Customer 0029,South,Chennai,Appliances,Washing Machine,1,30371.06,0.2,24296.85,2070.61
ORD06729,12-04-2023,CUST0137,Customer 0137,West,Pune,Clothing,Shirt,3,1736.12,0,5208.35,499.18
ORD06730,31-07-2023,CUST0147,Customer 0147,West,Pune,Appliances,Air Conditioner,4,37130.33,0.1,133669.17,15988.84
ORD06731,30-01-2024,CUST0253,Customer 0253,South,Hyderabad,Appliances,Air Conditioner,3,40940.56,0.05,116680.61,11506.34
